show_num,round_code,contestant,score,num_right,num_ddright,num_wrong,num_ddwrong,finish
3183,J,Pam,3600,13,1,1,0,Winner
3183,J,John,2800,19,1,2,1,Third
3183,DJ,Adele,8600,22,0,1,0,Second
3183,DJ,Pam,5600,13,1,1,0,Winner
3183,DJ,John,8500,19,1,2,1,Third
3183,FJ,Adele,5800,22,0,1,0,Second
3183,FJ,Pam,10600,13,1,1,0,Winner
3183,FJ,John,0,19,1,2,1,Third
3182,J,Adele,2200,18,0,3,1,Winner
3182,J,Jack,2200,25,1,2,1,Second
3182,J,Pat,2000,12,0,1,0,Third
3182,DJ,Adele,5400,18,0,3,1,Winner
3182,DJ,Jack,8500,25,1,2,1,Second
3182,DJ,Pat,4400,12,0,1,0,Third
3182,FJ,Adele,8400,18,0,3,1,Winner
3182,FJ,Jack,6199,25,1,2,1,Second
3182,FJ,Pat,100,12,0,1,0,Third
3181,J,Lara,2050,23,3,3,0,Winner
3181,J,Mel,800,12,0,2,0,Third
3181,J,Lorin,4600,24,0,2,0,Second
3181,DJ,Lara,10450,23,3,3,0,Winner
3181,DJ,Mel,4000,12,0,2,0,Third
3181,DJ,Lorin,10400,24,0,2,0,Second
3181,FJ,Lara,10400,23,3,3,0,Winner
3181,FJ,Mel,3999,12,0,2,0,Third
3181,FJ,Lorin,8100,24,0,2,0,Second
3180,J,Lara,5100,31,2,1,0,Winner
3180,J,Mark,1200,15,0,3,0,Third
3180,J,Lo,1000,11,1,1,0,Second
3180,DJ,Lara,15300,31,2,1,0,Winner
3180,DJ,Mark,3000,15,0,3,0,Third
3180,DJ,Lo,3600,11,1,1,0,Second
3180,FJ,Lara,10300,31,2,1,0,Winner
3180,FJ,Mark,500,15,0,3,0,Third
3180,FJ,Lo,1100,11,1,1,0,Second
3179,J,Lara,3400,24,1,1,0,Winner
3179,J,Holly,2100,17,0,3,1,Second
3179,J,Lawrence,2100,12,1,6,0,Third
3179,DJ,Lara,9900,24,1,1,0,Winner
3179,DJ,Holly,4900,17,0,3,1,Second
3179,DJ,Lawrence,1100,12,1,6,0,Third
3179,FJ,Lara,9800,24,1,1,0,Winner
3179,FJ,Holly,1800,17,0,3,1,Second
3179,FJ,Lawrence,1100,12,1,6,0,Third
3178,J,Lara,1000,19,1,2,1,Winner
3178,J,Ed,3200,27,1,4,0,Third
3178,J,Pamela,1400,7,0,2,0,Second
3178,DJ,Lara,9900,19,1,2,1,Winner
3178,DJ,Ed,10500,27,1,4,0,Third
3178,DJ,Pamela,1600,7,0,2,0,Second
3178,FJ,Lara,14400,19,1,2,1,Winner
3178,FJ,Ed,1199,27,1,4,0,Third
3178,FJ,Pamela,1700,7,0,2,0,Second
3177,J,Jim,3300,21,2,1,0,Second
3177,J,Lara,3000,22,1,2,0,Winner
3177,J,Brian,2400,13,0,0,0,Third
3177,DJ,Jim,10200,21,2,1,0,Second
3177,DJ,Lara,7600,22,1,2,0,Winner
3177,DJ,Brian,5200,13,0,0,0,Third
3177,FJ,Jim,5100,21,2,1,0,Second
3177,FJ,Lara,14600,22,1,2,0,Winner
3177,FJ,Brian,0,13,0,0,0,Third
3176,J,Louis,3200,20,0,4,1,Third
3176,J,Eileen,600,9,0,1,0,Second
3176,J,Jim,2200,21,0,6,2,Winner
3176,DJ,Louis,4600,20,0,4,1,Third
3176,DJ,Eileen,4200,9,0,1,0,Second
3176,DJ,Jim,5000,21,0,6,2,Winner
3176,FJ,Louis,799,20,0,4,1,Third
3176,FJ,Eileen,8400,9,0,1,0,Second
3176,FJ,Jim,9300,21,0,6,2,Winner
3175,J,Louis,5000,30,1,2,0,Winner
3175,J,Steve,2000,19,0,2,0,Third
3175,J,Denise,900,9,2,0,0,Second
3175,DJ,Louis,12200,30,1,2,0,Winner
3175,DJ,Steve,8000,19,0,2,0,Third
3175,DJ,Denise,5700,9,2,0,0,Second
3175,FJ,Louis,16001,30,1,2,0,Winner
3175,FJ,Steve,1,19,0,2,0,Third
3175,FJ,Denise,11400,9,2,0,0,Second
3174,J,Louis,3500,22,1,0,0,Winner
3174,J,Kathy,2300,11,0,0,0,Second
3174,J,Bob,3000,24,2,1,0,Third
3174,DJ,Louis,11300,22,1,0,0,Winner
3174,DJ,Kathy,3500,11,0,0,0,Second
3174,DJ,Bob,10900,24,2,1,0,Third
3174,FJ,Louis,21801,22,1,0,0,Winner
3174,FJ,Kathy,2000,11,0,0,0,Second
3174,FJ,Bob,1,24,2,1,0,Third
3173,J,Jesse,2000,16,1,3,0,Second
3173,J,Louis,2400,23,1,1,0,Winner
3173,J,Margaret,-1200,12,1,6,0,Third
3173,DJ,Jesse,5000,16,1,3,0,Second
3173,DJ,Louis,8600,23,1,1,0,Winner
3173,DJ,Margaret,5200,12,1,6,0,Third
3173,FJ,Jesse,10000,16,1,3,0,Second
3173,FJ,Louis,10401,23,1,1,0,Winner
3173,FJ,Margaret,9200,12,1,6,0,Third
3172,J,Trudy,2200,18,2,1,0,Second
3172,J,Jesse,2900,18,0,1,0,Winner
3172,J,Whitney,1600,18,0,3,1,Third
3172,DJ,Trudy,8800,18,2,1,0,Second
3172,DJ,Jesse,6300,18,0,1,0,Winner
3172,DJ,Whitney,6400,18,0,3,1,Third
3172,FJ,Trudy,4799,18,2,1,0,Second
3172,FJ,Jesse,12600,18,0,1,0,Winner
3172,FJ,Whitney,0,18,0,3,1,Third
3171,J,Trudy,3000,27,1,2,0,Winner
3171,J,Mark,3000,19,2,3,0,Second
3171,J,Karen,1700,11,0,2,0,Third
3171,DJ,Trudy,11800,27,1,2,0,Winner
3171,DJ,Mark,7700,19,2,3,0,Second
3171,DJ,Karen,4700,11,0,2,0,Third
3171,FJ,Trudy,15401,27,1,2,0,Winner
3171,FJ,Mark,11801,19,2,3,0,Second
3171,FJ,Karen,9400,11,0,2,0,Third
3170,J,Alex,1900,17,1,3,0,Second
3170,J,Shane,1600,11,0,4,0,Third
3170,J,Andrew,3200,23,1,2,1,Winner
3170,DJ,Alex,7500,17,1,3,0,Second
3170,DJ,Shane,1000,11,0,4,0,Third
3170,DJ,Andrew,8800,23,1,2,1,Winner
3170,FJ,Alex,2799,17,1,3,0,Second
3170,FJ,Shane,2000,11,0,4,0,Third
3170,FJ,Andrew,9100,23,1,2,1,Winner
3169,J,Alex,2400,18,0,2,0,Winner
3169,J,Shane,3800,24,2,1,0,Third
3169,J,Andrew,600,12,0,2,1,Second
3169,DJ,Alex,7400,18,0,2,0,Winner
3169,DJ,Shane,9600,24,2,1,0,Third
3169,DJ,Andrew,4000,12,0,2,1,Second
3169,FJ,Alex,13400,18,0,2,0,Winner
3169,FJ,Shane,2500,24,2,1,0,Third
3169,FJ,Andrew,8000,12,0,2,1,Second
3168,J,Bryan,1400,12,0,4,1,Third
3168,J,Cathy,500,9,0,2,0,Second
3168,J,Shane,4900,25,2,3,0,Winner
3168,DJ,Bryan,900,12,0,4,1,Third
3168,DJ,Cathy,1900,9,0,2,0,Second
3168,DJ,Shane,9400,25,2,3,0,Winner
3168,FJ,Bryan,68,12,0,4,1,Third
3168,FJ,Cathy,900,9,0,2,0,Second
3168,FJ,Shane,10000,25,2,3,0,Winner
3167,J,Grace,3400,16,0,2,0,Second
3167,J,Andrew,1700,23,1,1,0,Winner
3167,J,Claire,2200,12,2,3,0,Third
3167,DJ,Grace,4600,16,0,2,0,Second
3167,DJ,Andrew,10400,23,1,1,0,Winner
3167,DJ,Claire,8200,12,2,3,0,Third
3167,FJ,Grace,1,16,0,2,0,Second
3167,FJ,Andrew,4399,23,1,1,0,Winner
3167,FJ,Claire,1,12,2,3,0,Third
3166,J,Adia,900,13,1,2,1,Second
3166,J,Alex,2900,22,1,6,0,Winner
3166,J,Kristen,2200,18,0,3,0,Third
3166,DJ,Adia,4000,13,1,2,1,Second
3166,DJ,Alex,6000,22,1,6,0,Winner
3166,DJ,Kristen,5400,18,0,3,0,Third
3166,FJ,Adia,1999,13,1,2,1,Second
3166,FJ,Alex,10801,22,1,6,0,Winner
3166,FJ,Kristen,1,18,0,3,0,Third
3165,J,Shane,3300,16,1,3,0,Winner
3165,J,Mari,3700,24,0,4,1,Second
3165,J,Lucas,200,8,0,3,1,Third
3165,DJ,Shane,6300,16,1,3,0,Winner
3165,DJ,Mari,6600,24,0,4,1,Second
3165,DJ,Lucas,2600,8,0,3,1,Third
3165,FJ,Shane,11900,16,1,3,0,Winner
3165,FJ,Mari,2600,24,0,4,1,Second
3165,FJ,Lucas,0,8,0,3,1,Third
3164,J,Chanel,3600,19,0,2,0,Second
3164,J,Andrew,1300,22,0,3,1,Winner
3164,J,Katy,1100,11,1,2,1,Third
3164,DJ,Chanel,5000,19,0,2,0,Second
3164,DJ,Andrew,7300,22,0,3,1,Winner
3164,DJ,Katy,3000,11,1,2,1,Third
3164,FJ,Chanel,8000,19,0,2,0,Second
3164,FJ,Andrew,10001,22,0,3,1,Winner
3164,FJ,Katy,6000,11,1,2,1,Third
3163,J,Claire,1200,17,0,2,1,Winner
3163,J,Bryan,4600,21,1,0,0,Third
3163,J,Adia,1400,12,1,3,0,Second
3163,DJ,Claire,5000,17,0,2,1,Winner
3163,DJ,Bryan,8200,21,1,0,0,Third
3163,DJ,Adia,7200,12,1,3,0,Second
3163,FJ,Claire,9999,17,0,2,1,Winner
3163,FJ,Bryan,9200,21,1,0,0,Third
3163,FJ,Adia,9400,12,1,3,0,Second
3162,J,Leslie,2200,11,0,4,1,Second
3162,J,Sub,1600,19,1,4,1,Third
3162,J,Kristen,2300,18,0,1,0,Winner
3162,DJ,Leslie,1800,11,0,4,1,Second
3162,DJ,Sub,3900,19,1,4,1,Third
3162,DJ,Kristen,6500,18,0,1,0,Winner
3162,FJ,Leslie,0,11,0,4,1,Second
3162,FJ,Sub,0,19,1,4,1,Third
3162,FJ,Kristen,7801,18,0,1,0,Winner
3161,J,Cathy,2800,15,2,2,0,Winner
3161,J,Alex,2100,17,0,0,0,Third
3161,J,Grace,-200,16,0,5,1,Second
3161,DJ,Cathy,7600,15,2,2,0,Winner
3161,DJ,Alex,6100,17,0,0,0,Third
3161,DJ,Grace,6800,16,0,5,1,Second
3161,FJ,Cathy,14401,15,2,2,0,Winner
3161,FJ,Alex,10600,17,0,0,0,Third
3161,FJ,Grace,12000,16,0,5,1,Second
3160,J,Mark,1200,23,1,4,0,Winner
3160,J,Cheech,3700,19,0,3,1,Third
3160,J,Jerry,1400,9,1,2,0,Second
3160,DJ,Mark,8800,23,1,4,0,Winner
3160,DJ,Cheech,5700,19,0,3,1,Third
3160,DJ,Jerry,3800,9,1,2,0,Second
3160,FJ,Mark,11800,23,1,4,0,Winner
3160,FJ,Cheech,0,19,0,3,1,Third
3160,FJ,Jerry,7600,9,1,2,0,Second
3159,J,Regis,100,10,0,4,0,Third
3159,J,Robin,2300,17,1,0,0,Winner
3159,J,Stephen,2800,22,0,3,2,Second
3159,DJ,Regis,3100,10,0,4,0,Third
3159,DJ,Robin,7500,17,1,0,0,Winner
3159,DJ,Stephen,7600,22,0,3,2,Second
3159,FJ,Regis,4200,10,0,4,0,Third
3159,FJ,Robin,14500,17,1,0,0,Winner
3159,FJ,Stephen,12100,22,0,3,2,Second
3158,J,Sinbad,1100,13,0,5,2,Winner
3158,J,Jeri,500,9,0,1,0,Third
3158,J,Jack,2800,18,1,2,0,Second
3158,DJ,Sinbad,2800,13,0,5,2,Winner
3158,DJ,Jeri,2100,9,0,1,0,Third
3158,DJ,Jack,5400,18,1,2,0,Second
3158,FJ,Sinbad,3600,13,0,5,2,Winner
3158,FJ,Jeri,0,9,0,1,0,Third
3158,FJ,Jack,3400,18,1,2,0,Second
3157,J,Melissa,1500,8,0,0,0,Second
3157,J,Fred,1300,15,1,2,0,Winner
3157,J,Alicia,2600,20,1,5,0,Third
3157,DJ,Melissa,3100,8,0,0,0,Second
3157,DJ,Fred,7100,15,1,2,0,Winner
3157,DJ,Alicia,5800,20,1,5,0,Third
3157,FJ,Melissa,3600,8,0,0,0,Second
3157,FJ,Fred,12100,15,1,2,0,Winner
3157,FJ,Alicia,3000,20,1,5,0,Third
3156,J,Jason,4700,22,2,3,0,Second
3156,J,Carol,1500,13,1,2,0,Winner
3156,J,Dan,3000,17,0,1,0,Third
3156,DJ,Jason,11400,22,2,3,0,Second
3156,DJ,Carol,8200,13,1,2,0,Winner
3156,DJ,Dan,4800,17,0,1,0,Third
3156,FJ,Jason,1400,22,2,3,0,Second
3156,FJ,Carol,7200,13,1,2,0,Winner
3156,FJ,Dan,1399,17,0,1,0,Third
3155,J,Mary,1900,20,2,3,1,Second
3155,J,Trudy,2500,21,0,2,0,Winner
3155,J,Stephen,2000,8,0,0,0,Third
3155,DJ,Mary,8500,20,2,3,1,Second
3155,DJ,Trudy,9300,21,0,2,0,Winner
3155,DJ,Stephen,3400,8,0,0,0,Third
3155,FJ,Mary,9150,20,2,3,1,Second
3155,FJ,Trudy,17001,21,0,2,0,Winner
3155,FJ,Stephen,1,8,0,0,0,Third
3154,J,Nina,1600,15,0,4,0,Third
3154,J,Mary,1500,15,2,4,0,Winner
3154,J,Jim,4700,21,1,2,0,Second
3154,DJ,Nina,5000,15,0,4,0,Third
3154,DJ,Mary,6400,15,2,4,0,Winner
3154,DJ,Jim,6300,21,1,2,0,Second
3154,FJ,Nina,9999,15,0,4,0,Third
3154,FJ,Mary,12701,15,2,4,0,Winner
3154,FJ,Jim,11300,21,1,2,0,Second
3153,J,Nina,3500,23,2,4,1,Winner
3153,J,Doug,1500,12,0,2,0,Third
3153,J,Michelle,800,15,0,1,0,Second
3153,DJ,Nina,7200,23,2,4,1,Winner
3153,DJ,Doug,3900,12,0,2,0,Third
3153,DJ,Michelle,6200,15,0,1,0,Second
3153,FJ,Nina,12401,23,2,4,1,Winner
3153,FJ,Doug,7800,12,0,2,0,Third
3153,FJ,Michelle,12400,15,0,1,0,Second
3152,J,Bill,1300,18,0,4,1,Third
3152,J,Nina,3800,18,0,1,0,Winner
3152,J,Tony,600,12,2,4,0,Second
3152,DJ,Bill,2800,18,0,4,1,Third
3152,DJ,Nina,8600,18,0,1,0,Winner
3152,DJ,Tony,2000,12,2,4,0,Second
3152,FJ,Bill,0,18,0,4,1,Third
3152,FJ,Nina,11100,18,0,1,0,Winner
3152,FJ,Tony,999,12,2,4,0,Second
3151,J,Kathy,1100,8,1,3,0,Second
3151,J,Bill,5100,25,2,2,0,Winner
3151,J,Theresa,2200,17,0,4,0,Third
3151,DJ,Kathy,3500,8,1,3,0,Second
3151,DJ,Bill,10400,25,2,2,0,Winner
3151,DJ,Theresa,3200,17,0,4,0,Third
3151,FJ,Kathy,6500,8,1,3,0,Second
3151,FJ,Bill,12400,25,2,2,0,Winner
3151,FJ,Theresa,2200,17,0,4,0,Third
3150,J,Don,3500,18,1,2,0,Second
3150,J,Greg,500,19,1,4,0,Third
3150,J,Kathy,1700,17,1,3,0,Winner
3150,DJ,Don,6300,18,1,2,0,Second
3150,DJ,Greg,4700,19,1,4,0,Third
3150,DJ,Kathy,5700,17,1,3,0,Winner
3150,FJ,Don,500,18,1,2,0,Second
3150,FJ,Greg,10,19,1,4,0,Third
3150,FJ,Kathy,9700,17,1,3,0,Winner
3149,J,Don,4600,23,1,1,0,Winner
3149,J,Jackie,100,10,0,4,1,Third
3149,J,Myron,3900,20,0,2,1,Second
3149,DJ,Don,8400,23,1,1,0,Winner
3149,DJ,Jackie,1500,10,0,4,1,Third
3149,DJ,Myron,6300,20,0,2,1,Second
3149,FJ,Don,12900,23,1,1,0,Winner
3149,FJ,Jackie,3000,10,0,4,1,Third
3149,FJ,Myron,8400,20,0,2,1,Second
3148,J,Phil,2700,12,0,1,0,Third
3148,J,Don,2700,26,2,5,0,Winner
3148,J,Julie,1500,16,0,2,1,Second
3148,DJ,Phil,3500,12,0,1,0,Third
3148,DJ,Don,7900,26,2,5,0,Winner
3148,DJ,Julie,6100,16,0,2,1,Second
3148,FJ,Phil,6999,12,0,1,0,Third
3148,FJ,Don,12400,26,2,5,0,Winner
3148,FJ,Julie,11100,16,0,2,1,Second
3147,J,Phil,4000,22,0,0,0,Winner
3147,J,Sam,1500,15,0,4,1,Third
3147,J,Jane,900,15,0,6,2,Second
3147,DJ,Phil,9400,22,0,0,0,Winner
3147,DJ,Sam,3000,15,0,4,1,Third
3147,DJ,Jane,1700,15,0,6,2,Second
3147,FJ,Phil,12400,22,0,0,0,Winner
3147,FJ,Sam,1800,15,0,4,1,Third
3147,FJ,Jane,3399,15,0,6,2,Second
3146,J,Marsha,2800,24,0,3,0,Third
3146,J,Anne,1600,11,1,1,0,Second
3146,J,Phil,4400,20,2,2,0,Winner
3146,DJ,Marsha,8000,24,0,3,0,Third
3146,DJ,Anne,7500,11,1,1,0,Second
3146,DJ,Phil,8800,20,2,2,0,Winner
3146,FJ,Marsha,500,24,0,3,0,Third
3146,FJ,Anne,14999,11,1,1,0,Second
3146,FJ,Phil,15001,20,2,2,0,Winner
3145,J,Marsha,2200,21,0,1,0,Winner
3145,J,Elisa,3800,20,2,2,1,Third
3145,J,Michael,1300,11,0,2,0,Second
3145,DJ,Marsha,9400,21,0,1,0,Winner
3145,DJ,Elisa,6300,20,2,2,1,Third
3145,DJ,Michael,2100,11,0,2,0,Second
3145,FJ,Marsha,6199,21,0,1,0,Winner
3145,FJ,Elisa,2300,20,2,2,1,Third
3145,FJ,Michael,3300,11,0,2,0,Second
3144,J,Marsha,2900,24,2,1,0,Winner
3144,J,Naomi,2500,13,0,2,0,Third
3144,J,David,700,12,0,3,1,Second
3144,DJ,Marsha,13700,24,2,1,0,Winner
3144,DJ,Naomi,3300,13,0,2,0,Third
3144,DJ,David,4100,12,0,3,1,Second
3144,FJ,Marsha,8700,24,2,1,0,Winner
3144,FJ,Naomi,6580,13,0,2,0,Third
3144,FJ,David,6600,12,0,3,1,Second
3143,J,Pat,1600,20,0,3,2,Second
3143,J,Matt,4400,18,0,4,0,Third
3143,J,Marsha,400,15,1,1,0,Winner
3143,DJ,Pat,6100,20,0,3,2,Second
3143,DJ,Matt,3600,18,0,4,0,Third
3143,DJ,Marsha,8600,15,1,1,0,Winner
3143,FJ,Pat,7200,20,0,3,2,Second
3143,FJ,Matt,7200,18,0,4,0,Third
3143,FJ,Marsha,12201,15,1,1,0,Winner
3142,J,Chris,1100,10,0,4,1,Third
3142,J,Pat,2300,21,2,2,0,Winner
3142,J,Harmony,1700,11,0,3,0,Second
3142,DJ,Chris,400,10,0,4,1,Third
3142,DJ,Pat,7200,21,2,2,0,Winner
3142,DJ,Harmony,3300,11,0,3,0,Second
3142,FJ,Chris,1,10,0,4,1,Third
3142,FJ,Pat,7200,21,2,2,0,Winner
3142,FJ,Harmony,6600,11,0,3,0,Second
3141,J,Pat,5100,31,1,3,2,Winner
3141,J,Stephen,1600,13,0,0,0,Second
3141,J,Kathleen,600,7,0,2,0,Third
3141,DJ,Pat,11400,31,1,3,2,Winner
3141,DJ,Stephen,4200,13,0,0,0,Second
3141,DJ,Kathleen,1400,7,0,2,0,Third
3141,FJ,Pat,10202,31,1,3,2,Winner
3141,FJ,Stephen,5400,13,0,0,0,Second
3141,FJ,Kathleen,2800,7,0,2,0,Third
3140,J,Pat,6400,31,2,2,1,Winner
3140,J,Nathan,-800,5,0,4,0,Third
3140,J,Diane,1700,13,0,2,0,Second
3140,DJ,Pat,10200,31,2,2,1,Winner
3140,DJ,Nathan,0,5,0,4,0,Third
3140,DJ,Diane,5500,13,0,2,0,Second
3140,FJ,Pat,11001,31,2,2,1,Winner
3140,FJ,Nathan,0,5,0,4,0,Third
3140,FJ,Diane,2,13,0,2,0,Second
3139,J,Pat,5500,35,3,5,0,Winner
3139,J,Jenny,400,5,0,1,0,Second
3139,J,Paul,1300,9,0,3,0,Third
3139,DJ,Pat,17100,35,3,5,0,Winner
3139,DJ,Jenny,2200,5,0,1,0,Second
3139,DJ,Paul,2700,9,0,3,0,Third
3139,FJ,Pat,20000,35,3,5,0,Winner
3139,FJ,Jenny,1200,5,0,1,0,Second
3139,FJ,Paul,200,9,0,3,0,Third
3138,J,Pat,4900,32,2,2,1,Winner
3138,J,Steve,-400,6,0,3,0,Third
3138,J,Denise,200,6,0,2,0,Second
3138,DJ,Pat,11200,32,2,2,1,Winner
3138,DJ,Steve,200,6,0,3,0,Third
3138,DJ,Denise,2400,6,0,2,0,Second
3138,FJ,Pat,12400,32,2,2,1,Winner
3138,FJ,Steve,300,6,0,3,0,Third
3138,FJ,Denise,2400,6,0,2,0,Second
3137,J,Bradley,3300,16,0,2,0,Second
3137,J,Lisa,1600,12,1,1,0,Third
3137,J,Pat,2800,28,1,4,1,Winner
3137,DJ,Bradley,6500,16,0,2,0,Second
3137,DJ,Lisa,4000,12,1,1,0,Third
3137,DJ,Pat,12300,28,1,4,1,Winner
3137,FJ,Bradley,13000,16,0,2,0,Second
3137,FJ,Lisa,7999,12,1,1,0,Third
3137,FJ,Pat,13001,28,1,4,1,Winner
3136,J,Bradley,200,22,0,5,1,Winner
3136,J,Ken,700,14,0,4,0,Third
3136,J,Kim,1600,13,2,1,0,Second
3136,DJ,Bradley,6400,22,0,5,1,Winner
3136,DJ,Ken,4900,14,0,4,0,Third
3136,DJ,Kim,8400,13,2,1,0,Second
3136,FJ,Bradley,12800,22,0,5,1,Winner
3136,FJ,Ken,1100,14,0,4,0,Third
3136,FJ,Kim,3999,13,2,1,0,Second
3135,J,Michael,1700,16,0,3,0,Second
3135,J,Bradley,5600,31,2,1,1,Winner
3135,J,Rokshana,1700,7,0,0,0,Third
3135,DJ,Michael,3300,16,0,3,0,Second
3135,DJ,Bradley,12600,31,2,1,1,Winner
3135,DJ,Rokshana,3300,7,0,0,0,Third
3135,FJ,Michael,6600,16,0,3,0,Second
3135,FJ,Bradley,15000,31,2,1,1,Winner
3135,FJ,Rokshana,6600,7,0,0,0,Third
3134,J,Maryanne,3800,20,1,1,1,Second
3134,J,Michael,2000,23,1,4,0,Winner
3134,J,Barbara,1700,13,0,2,0,Third
3134,DJ,Maryanne,8400,20,1,1,1,Second
3134,DJ,Michael,9800,23,1,4,0,Winner
3134,DJ,Barbara,4700,13,0,2,0,Third
3134,FJ,Maryanne,16800,20,1,1,1,Second
3134,FJ,Michael,19600,23,1,4,0,Winner
3134,FJ,Barbara,9400,13,0,2,0,Third
3133,J,Bill,2900,18,1,1,0,Third
3133,J,Maryanne,2200,22,1,0,0,Winner
3133,J,David,1400,16,1,3,0,Second
3133,DJ,Bill,7500,18,1,1,0,Third
3133,DJ,Maryanne,11600,22,1,0,0,Winner
3133,DJ,David,8200,16,1,3,0,Second
3133,FJ,Bill,14999,18,1,1,0,Third
3133,FJ,Maryanne,16600,22,1,0,0,Winner
3133,FJ,David,15800,16,1,3,0,Second
3132,J,Bridget,3500,20,1,1,0,Second
3132,J,Bill,3800,16,0,2,0,Winner
3132,J,Rob,1100,13,0,4,2,Third
3132,DJ,Bridget,8700,20,1,1,0,Second
3132,DJ,Bill,5800,16,0,2,0,Winner
3132,DJ,Rob,1800,13,0,4,2,Third
3132,FJ,Bridget,6700,20,1,1,0,Second
3132,FJ,Bill,11510,16,0,2,0,Winner
3132,FJ,Rob,2800,13,0,4,2,Third
3131,J,Boze,300,10,1,2,1,Third
3131,J,Paul,4100,20,0,4,0,Second
3131,J,Bridget,1800,18,1,0,0,Winner
3131,DJ,Boze,3500,10,1,2,1,Third
3131,DJ,Paul,5100,20,0,4,0,Second
3131,DJ,Bridget,9600,18,1,0,0,Winner
3131,FJ,Boze,6900,10,1,2,1,Third
3131,FJ,Paul,9800,20,0,4,0,Second
3131,FJ,Bridget,10201,18,1,0,0,Winner
3130,J,Jeff,3100,20,0,2,0,Third
3130,J,Boze,3100,17,1,2,1,Winner
3130,J,Carol,400,15,0,4,1,Second
3130,DJ,Jeff,8700,20,0,2,0,Third
3130,DJ,Boze,8400,17,1,2,1,Winner
3130,DJ,Carol,3600,15,0,4,1,Second
3130,FJ,Jeff,599,20,0,2,0,Third
3130,FJ,Boze,16400,17,1,2,1,Winner
3130,FJ,Carol,600,15,0,4,1,Second
3129,J,Christopher,2000,16,0,2,0,Third
3129,J,Kathy,300,11,0,3,1,Second
3129,J,Jeff,6300,20,2,3,0,Winner
3129,DJ,Christopher,6200,16,0,2,0,Third
3129,DJ,Kathy,1900,11,0,3,1,Second
3129,DJ,Jeff,7800,20,2,3,0,Winner
3129,FJ,Christopher,0,16,0,2,0,Third
3129,FJ,Kathy,1900,11,0,3,1,Second
3129,FJ,Jeff,3199,20,2,3,0,Winner
3128,J,Christopher,3500,27,2,0,0,Winner
3128,J,Amy,3400,18,0,1,0,Second
3128,J,Norm,2100,13,1,2,0,Third
3128,DJ,Christopher,13600,27,2,0,0,Winner
3128,DJ,Amy,7000,18,0,1,0,Second
3128,DJ,Norm,4300,13,1,2,0,Third
3128,FJ,Christopher,14001,27,2,0,0,Winner
3128,FJ,Amy,9000,18,0,1,0,Second
3128,FJ,Norm,4800,13,1,2,0,Third
3127,J,Christopher,2500,17,0,2,0,Winner
3127,J,Rebecca,100,10,1,2,0,Third
3127,J,John,4500,23,1,5,1,Second
3127,DJ,Christopher,5700,17,0,2,0,Winner
3127,DJ,Rebecca,4700,10,1,2,0,Third
3127,DJ,John,4100,23,1,5,1,Second
3127,FJ,Christopher,9401,17,0,2,0,Winner
3127,FJ,Rebecca,0,10,1,2,0,Third
3127,FJ,John,6100,23,1,5,1,Second
3126,J,Merle,1700,12,0,1,0,Second
3126,J,Christopher,5100,30,2,2,1,Winner
3126,J,Suzanne,-600,7,0,4,0,Third
3126,DJ,Merle,3300,12,0,1,0,Second
3126,DJ,Christopher,11900,30,2,2,1,Winner
3126,DJ,Suzanne,1200,7,0,4,0,Third
3126,FJ,Merle,3000,12,0,1,0,Second
3126,FJ,Christopher,17199,30,2,2,1,Winner
3126,FJ,Suzanne,2399,7,0,4,0,Third
3125,J,BobCat,4900,22,1,3,0,Second
3125,J,Merle,1200,14,1,3,1,Winner
3125,J,Paul,1700,15,0,1,0,Third
3125,DJ,BobCat,7500,22,1,3,0,Second
3125,DJ,Merle,5400,14,1,3,1,Winner
3125,DJ,Paul,5100,15,0,1,0,Third
3125,FJ,BobCat,4199,22,1,3,0,Second
3125,FJ,Merle,10600,14,1,3,1,Winner
3125,FJ,Paul,1,15,0,1,0,Third
3124,J,BobCat,4500,23,1,0,0,Winner
3124,J,Andrew,3000,20,1,2,1,Second
3124,J,Billy,800,9,0,2,0,Third
3124,DJ,BobCat,11700,23,1,0,0,Winner
3124,DJ,Andrew,11000,20,1,2,1,Second
3124,DJ,Billy,1200,9,0,2,0,Third
3124,FJ,BobCat,22001,23,1,0,0,Winner
3124,FJ,Andrew,22000,20,1,2,1,Second
3124,FJ,Billy,2000,9,0,2,0,Third
3123,J,Eric,3700,23,1,6,1,Third
3123,J,Jennifer,1100,17,1,4,0,Second
3123,J,BobCat,1800,16,0,7,0,Winner
3123,DJ,Eric,6500,23,1,6,1,Third
3123,DJ,Jennifer,6500,17,1,4,0,Second
3123,DJ,BobCat,4000,16,0,7,0,Winner
3123,FJ,Eric,0,23,1,6,1,Third
3123,FJ,Jennifer,3300,17,1,4,0,Second
3123,FJ,BobCat,6600,16,0,7,0,Winner
3122,J,Eric,5000,27,1,2,0,Winner
3122,J,Steve,1900,15,1,1,0,Second
3122,J,Janice,900,12,1,2,0,Third
3122,DJ,Eric,11800,27,1,2,0,Winner
3122,DJ,Steve,11700,15,1,1,0,Second
3122,DJ,Janice,4800,12,1,2,0,Third
3122,FJ,Eric,23500,27,1,2,0,Winner
3122,FJ,Steve,23000,15,1,1,0,Second
3122,FJ,Janice,6000,12,1,2,0,Third
3121,J,Bill,1800,18,2,0,0,Second
3121,J,Eric,4700,27,1,1,0,Winner
3121,J,Donna,1800,10,0,0,0,Third
